ERO-LESA Statistical Tracking Unit,,,,,,
For Official Use Only (FOUO)/Pre-decisional,,,,,,
UW v. DHS - ICE Productions,,,,,,
Please review the last tab for footnotes.,,,,,,
,,,,,,
FY2012 - FY2019 YTD (01/01/2012 - 07/06/2019) Other ICE Removals for the Seattle Area of Responsibility,,,,,,
Departed Date,Date of Birth,Gender,Country of Citizenship,Event Number,Most Serious Conviction,Case Category
9/5/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/6/2013,"(b)(6),(b)(7)(c )",Female,CANADA,(b)(7)(E ),Fraud,[3] Deportable - Administratively Final Order
9/6/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[9] VR Under Safeguards
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Indecent Exposure,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Kidnapping,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Burglary,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[9] VR Under Safeguards
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Heroin - Sell,[16] Reinstated Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[9] VR Under Safeguards
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Amphetamine - Sell,[3] Deportable - Administratively Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Disorderly Conduct,[9] VR Under Safeguards
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/9/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/10/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/10/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/10/2013,"(b)(6),(b)(7)(c )",Male,"MICRONESIA, FEDERATED STATES OF",(b)(7)(E ),Amphetamine - Possession,[3] Deportable - Administratively Final Order
9/10/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/10/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/10/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/10/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/10/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/11/2013,"(b)(6),(b)(7)(c )",Male,BOSNIA-HERZEGOVINA,(b)(7)(E ),Robbery,[3] Deportable - Administratively Final Order
9/11/2013,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),,[16] Reinstated Final Order
9/11/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/11/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/11/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),Traffic Offense,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Obstruct Police,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,BRAZIL,(b)(7)(E ),,[9] VR Under Safeguards
9/12/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Dangerous Drugs,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,NICARAGUA,(b)(7)(E ),Marijuana,[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Assault,[3] Deportable - Administratively Final Order
9/12/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
9/13/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/16/2013,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),Burglary,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/16/2013,"(b)(6),(b)(7)(c )",Male,PERU,(b)(7)(E ),Prostitution,[3] Deportable - Administratively Final Order
9/16/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Dangerous Drugs,[3] Deportable - Administratively Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[16] Reinstated Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/17/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/17/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Immigration (Possess of Fraud. Immigration Docs),[16] Reinstated Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Sex Assault,[3] Deportable - Administratively Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[16] Reinstated Final Order
9/17/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/18/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Cocaine - Sell,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/18/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Drug Trafficking,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/19/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
9/19/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/19/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Heroin - Sell,[16] Reinstated Final Order
9/19/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Liquor - Possession,[16] Reinstated Final Order
9/19/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/19/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/19/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Sex Offense Against Child-Fondling,[16] Reinstated Final Order
9/19/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Marijuana - Smuggle,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/19/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/23/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Rape - Strongarm,[11] Administrative Deportation / Removal
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/23/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Public Peace,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,SWEDEN,(b)(7)(E ),,[1A] Voluntary Departure - Un-Expired and Un-Extended Departure Period
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[9] VR Under Safeguards
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Sex Assault - Sodomy-Girl-Strongarm,[11] Administrative Deportation / Removal
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Domestic Violence,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Drug Trafficking,[16] Reinstated Final Order
9/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[9] VR Under Safeguards
9/23/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
9/24/2013,"(b)(6),(b)(7)(c )",Male,THAILAND,(b)(7)(E ),Possession Of Weapon,[11] Administrative Deportation / Removal
9/24/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/24/2013,"(b)(6),(b)(7)(c )",Male,ALBANIA,(b)(7)(E ),Assault,[3] Deportable - Administratively Final Order
9/24/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Heroin - Sell,[3] Deportable - Administratively Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,"[14] Crewmen, Stowaways, S-Visa Holders, 235(c) Cases"
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Weapon Offense,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Public Order Crimes,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Simple Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Voluntary - Manslaughter,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
9/26/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
9/26/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
9/26/2013,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),Public Order Crimes,[16] Reinstated Final Order
9/27/2013,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),Heroin - Sell,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/27/2013,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),Sex Assault,[11] Administrative Deportation / Removal
9/27/2013,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),Cocaine - Sell,[16] Reinstated Final Order
9/29/2013,"(b)(6),(b)(7)(c )",Female,SOUTH KOREA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
9/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[16] Reinstated Final Order
9/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[9] VR Under Safeguards
9/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Larceny,[16] Reinstated Final Order
9/30/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Amphetamine - Sell,[11] Administrative Deportation / Removal
9/30/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Amphetamine - Sell,[3] Deportable - Administratively Final Order
9/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Failure To Register As A Sex Offender,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/30/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Amphetamine - Possession,[11] Administrative Deportation / Removal
9/30/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Smuggling Aliens,[11] Administrative Deportation / Removal
11/4/2012,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Probation Violation,[8C] Excludable / Inadmissible - Administrative Final Order Issued
11/6/2012,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Hit and Run,[8C] Excludable / Inadmissible - Administrative Final Order Issued
11/9/2012,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,"[14] Crewmen, Stowaways, S-Visa Holders, 235(c) Cases"
12/28/2012,"(b)(6),(b)(7)(c )",Male,INDIA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
1/28/2013,"(b)(6),(b)(7)(c )",Male,JORDAN,(b)(7)(E ),,[3] Deportable - Administratively Final Order
2/3/2013,"(b)(6),(b)(7)(c )",Male,THAILAND,(b)(7)(E ),,[3] Deportable - Administratively Final Order
2/10/2013,"(b)(6),(b)(7)(c )",Male,VIETNAM,(b)(7)(E ),,[5B] Removable - ICE Fugitive
2/27/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Amphetamine - Sell,[16] Reinstated Final Order
2/27/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/5/2013,"(b)(6),(b)(7)(c )",Male,RUSSIA,(b)(7)(E ),Strip Stolen Vehicle,[5B] Removable - ICE Fugitive
3/25/2013,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[16] Reinstated Final Order
3/25/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
3/31/2013,"(b)(6),(b)(7)(c )",Unknown,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
4/8/2013,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
4/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
5/23/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
5/25/2013,"(b)(6),(b)(7)(c )",Male,GUATEMALA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
5/27/2013,"(b)(6),(b)(7)(c )",Male,SLOVAKIA,(b)(7)(E ),,"[14] Crewmen, Stowaways, S-Visa Holders, 235(c) Cases"
5/29/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/1/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/13/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[3] Deportable - Administratively Final Order
6/14/2013,"(b)(6),(b)(7)(c )",Male,ECUADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
6/27/2013,"(b)(6),(b)(7)(c )",Male,"CHINA, PEOPLES REPUBLIC OF",(b)(7)(E ),,[3] Deportable - Administratively Final Order
6/30/2013,"(b)(6),(b)(7)(c )",Female,UNITED KINGDOM,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
7/1/2013,"(b)(6),(b)(7)(c )",Female,NORWAY,(b)(7)(E ),,[10] Visa Waiver Deportation / Removal
7/2/2013,"(b)(6),(b)(7)(c )",Female,ITALY,(b)(7)(E ),,[10] Visa Waiver Deportation / Removal
7/24/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Hit and Run,[8C] Excludable / Inadmissible - Administrative Final Order Issued
7/28/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/2/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/5/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Rape - Remarks,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/5/2013,"(b)(6),(b)(7)(c )",Male,INDONESIA,(b)(7)(E ),,[2A] Deportable - Under Adjudication by IJ
8/5/2013,"(b)(6),(b)(7)(c )",Female,INDONESIA,(b)(7)(E ),,[2A] Deportable - Under Adjudication by IJ
8/6/2013,"(b)(6),(b)(7)(c )",Male,DOMINICAN REPUBLIC,(b)(7)(E ),Robbery,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/6/2013,"(b)(6),(b)(7)(c )",Female,FRANCE,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
8/7/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),"Illegal Re-Entry (INA SEC.101(a)(43)(O), 8USC1326 only)",[16] Reinstated Final Order
8/8/2013,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
8/13/2013,"(b)(6),(b)(7)(c )",Male,KENYA,(b)(7)(E ),,[3] Deportable - Administratively Final Order
8/16/2013,"(b)(6),(b)(7)(c )",Male,CANADA,(b)(7)(E ),,[8A] Excludable / Inadmissible - Hearing Not Commenced
8/16/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/19/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/21/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
8/29/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/5/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/11/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Domestic Violence,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/11/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/19/2013,"(b)(6),(b)(7)(c )",Female,TURKEY,(b)(7)(E ),,[3] Deportable - Administratively Final Order
9/25/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/25/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Possession Forged (identify in comments),[8C] Excludable / Inadmissible - Administrative Final Order Issued
9/27/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[16] Reinstated Final Order
9/30/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/1/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Conflict Of Interest,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2013,"(b)(6),(b)(7)(c )",Female,PHILIPPINES,(b)(7)(E ),Fraud - Insufficient Funds Check,[3] Deportable - Administratively Final Order
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),Driving Under Influence Liquor,[16] Reinstated Final Order
10/2/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),Assault,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),"Illegal Entry (INA SEC.101(a)(43)(O), 8USC1325 only)",[16] Reinstated Final Order
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
10/2/2013,"(b)(6),(b)(7)(c )",Female,EL SALVADOR,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/2/2013,"(b)(6),(b)(7)(c )",Male,EL SALVADOR,(b)(7)(E ),,[16] Reinstated Final Order
10/3/2013,"(b)(6),(b)(7)(c )",Male,HONDURAS,(b)(7)(E ),,[16] Reinstated Final Order
10/5/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Harassing Communication,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/6/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Traffic Offense,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/7/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8E] Inadmissible - ICE Fugitive
10/7/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/7/2013,"(b)(6),(b)(7)(c )",Male,MEXICO,(b)(7)(E ),Driving Under Influence Liquor,[8C] Excludable / Inadmissible - Administrative Final Order Issued
10/7/2013,"(b)(6),(b)(7)(c )",Female,MEXICO,(b)(7)(E ),Smuggling,[3] Deportable - Administratively Final Order
